gene_symbol	CHRO	BASESTART	BASESTOP	ENSEMBLGENEID	ENTREZGENEID
C3orf14	3	62318972	62336213	NA	1060
C3orf15	3	119703033	119766586	NA	1498
C3orf17	3	113002444	113019708	NA	1447
C3orf18	3	50558024	50571027	NA	970
C3orf19	3	14651766	14672656	NA	696
C3orf20	3	14675098	14773036	NA	10
C3orf21	3	195068283	195271148	NA	259
C3orf22	3	126526998	126558965	NA	1550
C3orf23	3	44338756	44409446	NA	923
C3orf24	3	10081319	10108231	NA	82
C3orf25	3	129401320	129428651	NA	1572
C3orf26	3	99817836	100178603	NA	168
C3orf27	3	128573281	128573729	NA	1565
C3orf30	3	119146149	119151455	NA	1494
C3orf31	3	11790444	11846878	NA	84
C3orf32	3	8619405	8652061	NA	81
C3orf33	3	155762611	155806287	NA	1773
C3orf34	3	196707047	196712223	NA	2085
C3orf35	3	37386268	37435497	NA	870
C3orf36	3	133928145	133929812	NA	1606
C3orf37	3	129278843	129305303	NA	1571
C3orf38	3	88149742	88157965	NA	1257
C3orf39	3	43079236	43106073	NA	913
C3orf43	3	196507477	196515328	NA	2084
C3orf44	3	150659884	150703955	NA	1734
C3orf45	3	50279086	50288114	NA	968
C3orf49	3	63819364	63848636	NA	133
C3orf52	3	112086334	112118226	NA	1440
C3orf54	3	49803253	49805030	NA	964
C3orf55	3	157543376	157578754	NA	223
C3orf56	3	127193130	127198184	NA	1555
C3orf57	3	161344798	161372821	NA	1816
C3orf58	3	143971797	143992368	NA	1683
C3orf59	3	192796815	192918161	NA	256
C3orf60	3	49021010	49023288	NA	959
C3orf62	3	49268596	49277909	NA	960
C3orf63	3	56622737	56662421	NA	15
C3orf64	3	68975216	69013623	NA	1111
C3orf67	3	58742009	59049989	NA	129
C3orf70	3	185078049	185153014	NA	1997
C3orf75	3	47495639	47513613	NA	947
C3orf79	3	153484494	153502697	NA	219
C3orf80	3	160225635	160228213	NA	1807
C3orf84	3	49177635	49191858	NA	960
C4A	6	31982023	32035409	NA	829
C4B	6	31982056	32035418	NA	829
C4BPA	1	207104261	207144972	NA	2165
C4BPB	1	207088841	207099992	NA	270
C4B_2	6	31982056	32035418	NA	829
C4orf14	4	56963349	56977660	NA	1019
C4orf15	4	2231842	2242164	NA	602
C4orf16	4	112231832	112269668	NA	1441
C4orf17	4	99511003	99542303	NA	1344
C4orf18	4	158124854	158173050	NA	1791
C4orf19	4	37453929	37593510	NA	108
C4orf21	4	112589629	112636900	NA	180
C4orf22	4	80335719	80963756	NA	18
C4orf23	4	8438876	8468559	NA	649
C4orf26	4	75556047	75565893	NA	1161
C4orf27	4	169729467	169757942	NA	234
C4orf29	4	127965305	128031300	NA	1561
C4orf3	4	119296418	119304445	NA	1495
C4orf30	4	17803202	17805198	NA	720
C4orf31	4	121035626	121072414	NA	1508
C4orf32	4	112145396	112189081	NA	1440
C4orf33	4	129093673	129112688	NA	196
C4orf34	4	39550925	39638861	NA	110
C4orf35	4	70334991	70337116	NA	1121
C4orf36	4	86876204	86892422	NA	1247
C4orf37	4	97558882	98143240	NA	166
C4orf39	4	164956979	164959119	NA	1843
C4orf41	4	183659322	183713589	NA	1986
C4orf42	4	1250525	1251436	NA	594
C4orf43	4	163494712	163519561	NA	1832
C4orf45	4	158893531	159035181	NA	224
C4orf46	4	158666674	158672255	NA	1795
C4orf47	4	185429390	185449667	NA	1999
C4orf48	4	2041992	2043970	NA	600
C4orf49	4	139266441	139280224	NA	1647
C4orf51	4	145680203	145732796	NA	1696
C4orf6	4	5525201	5527653	NA	627
C4orf7	4	70226123	70235225	NA	1120
C4orf8	4	2625461	2731889	NA	605
C5	9	120952335	121050276	NA	188
C5AR1	19	47309817	47322070	NA	118
C5AR2	19	47332146	47342015	NA	946
C5orf13	5	111729302	111757663	NA	1437
C5orf15	5	133955506	133968715	NA	200
C5orf17	5	23951347	24178265	NA	11
C5orf20	5	135446125	135447192	NA	1618
C5orf22	5	31532265	31555058	NA	825
C5orf23	5	32788838	32791713	NA	835
C5orf24	5	134845679	134859735	NA	1613
C5orf25	5	176238366	176345987	NA	241
C5orf28	5	43444251	43483890	NA	916
C5orf30	5	103258740	103278660	NA	1372
C5orf32	5	140175150	140243787	NA	1654
C5orf33	5	36193712	36242142	NA	861
C5orf34	5	43486700	43515171	NA	916
C5orf35	5	56909275	56917186	NA	1019
C5orf36	5	94519457	94618579	NA	1306
C5orf37	5	75674430	75712425	NA	1162
C5orf38	5	2752130	2755397	NA	75
C5orf39	5	43039369	43040093	NA	913
C5orf4	5	154818491	154850653	NA	1766
C5orf40	5	157342030	157345671	NA	1785
C5orf41	5	173056366	173134740	NA	1905
C5orf42	5	37106227	37249428	NA	868
C5orf43	5	61159917	61162320	NA	1051
C5orf44	5	65625044	65664766	NA	1085
C5orf45	5	179837265	179858840	NA	1957
C5orf46	5	147892707	147906538	NA	1713
C5orf47	5	173989158	174006140	NA	1912
C5orf48	5	126631713	126636282	NA	1551
C5orf49	5	7830378	7851490	NA	644
C5orf51	5	41904367	41921636	NA	904
C5orf52	5	157671552	157680154	NA	223
C5orf53	5	140128346	140128806	NA	1654
C5orf54	5	160393527	160400036	NA	1808
C5orf56	5	132410772	132476044	NA	1595
C5orf58	5	170232916	170252568	NA	1883
C5orf60	5	179641543	179645046	NA	1955
C5orf63	5	127042557	127073492	NA	1554
C5orf64	5	61637780	61730997	NA	1055
C5orf66	5	135033279	135344680	NA	25
C5orf67	5	56511393	56606232	NA	1016
C6	5	41142145	41261438	NA	112
C6orf1	6	34246379	34249108	NA	846
C6orf10	6	32292697	32371912	NA	831
C6orf105	6	11713675	11778833	NA	674
C6orf106	6	34587279	34696850	NA	13
C6orf108	6	43225628	43229467	NA	914
C6orf114	6	13469269	13472044	NA	687
C6orf118	6	165279663	165309622	NA	230
C6orf120	6	169702160	169706306	NA	1879
C6orf125	6	33697568	33711727	NA	842
C6orf126	6	35776616	35779450	NA	857
C6orf127	6	35781051	35788090	NA	107
C6orf129	6	37482937	37499920	NA	108
C6orf130	6	41066791	41072449	NA	898
C6orf132	6	42101118	42142977	NA	906
C6orf134	6	30626843	30646821	NA	818
C6orf136	6	30647038	30653210	NA	818
C6orf138	6	47878217	47879901	NA	950
C6orf141	6	49550399	49560934	NA	963
C6orf142	6	54083537	54266280	NA	124
C6orf145	6	3722618	3751702	NA	613
C6orf146	6	4068366	4079157	NA	616
C6orf15	6	31111222	31112555	NA	822
C6orf150	6	73424899	73452279	NA	1145
C6orf153	6	43021646	43029599	NA	913
C6orf154	6	43506964	43510343	NA	916
C6orf162	6	87322605	87340581	NA	1251
C6orf163	6	87344852	87365463	NA	1251
C6orf165	6	87407971	87464473	NA	156
C6orf167	6	97146806	97282477	NA	165
C6orf168	6	99280659	99349655	NA	1342
C6orf173	6	126340106	126348608	NA	1548
C6orf174	6	127473280	127516616	NA	1557
C6orf182	6	109095157	109163900	NA	1417
C6orf184	6	109294302	109308220	NA	1418
C6orf190	6	127709382	127901075	NA	194
C6orf192	6	132770092	132798526	NA	199
C6orf195	6	2622737	2635064	NA	605
C6orf201	6	4079205	4130765	NA	616
C6orf203	6	107028171	107051586	NA	1401
C6orf204	6	118491631	118651276	NA	186
C6orf211	6	151452537	151470099	NA	1740
C6orf218	6	10429443	10434541	NA	664
C6orf221	6	73362684	73363922	NA	1144
C6orf222	6	36315757	36336885	NA	862
C6orf223	6	44000599	44005957	NA	920
C6orf224	6	109493273	109506418	NA	1420
C6orf225	6	112087603	112102790	NA	1440
C6orf226	6	42890264	42890816	NA	912
C6orf229	6	24797320	24798896	NA	774
C6orf25	6	31723343	31726708	NA	827
C6orf26	6	31763030	31764590	NA	827
C6orf27	6	31765595	31776781	NA	827
C6orf35	6	157290395	157323569	NA	1785
C6orf47	6	31658297	31660772	NA	826
C6orf48	6	31834867	31839766	NA	827
C6orf52	6	10671417	10694797	NA	666
C6orf57	6	70566916	70589565	NA	1123
C6orf58	6	127577173	127591818	NA	1558
C6orf62	6	24704860	24719175	NA	773
C6orf64	6	39104894	39115108	NA	883
C6orf66	6	96891012	96897870	NA	1324
C6orf7	6	79803582	79870420	NA	1193
C6orf72	6	149566391	149590931	NA	1726
C6orf81	6	35737081	35748908	NA	857
C6orf89	6	36871869	36928964	NA	866
C6orf97	6	151494090	151619004	NA	217
C6orf99	6	158869866	158910353	NA	1797
C7	5	40909496	40982941	NA	897
C7orf10	7	40134976	40860631	NA	111
C7orf11	7	40132742	40134617	NA	891
C7orf13	7	156638365	156640654	NA	1780
C7orf16	7	31687232	31708455	NA	826
C7orf20	7	876611	895689	NA	591
C7orf23	7	87196161	87219715	NA	1250
C7orf25	7	42909272	42912090	NA	912
C7orf26	7	6590020	6608726	NA	635
C7orf27	7	2537878	2555512	NA	604
C7orf28A	7	5898724	6826272	NA	79
C7orf28B	7	5898766	6826230	NA	79
C7orf29	7	150330311	150332721	NA	1731
C7orf30	7	23299320	23309561	NA	762
C7orf31	7	25134696	25180300	NA	1
C7orf33	7	148590564	148615860	NA	1718
C7orf34	7	142939505	142940870	NA	1675
C7orf36	7	39566409	39572878	NA	886
C7orf38	7	99546299	99552051	NA	1344
C7orf41	7	30135136	30157548	NA	101
C7orf42	7	66921224	66956153	NA	1095
C7orf43	7	100154419	100158721	NA	1349
C7orf44	7	43639256	43729448	NA	114
C7orf45	7	130207859	130216844	NA	1578
C7orf46	7	23680202	23702650	NA	765
C7orf47	7	100435288	100436471	NA	1351
C7orf49	7	135092308	135170826	NA	1616
C7orf50	7	996986	1138257	NA	9
C7orf52	7	101171914	101180215	NA	1356
C7orf53	7	112481168	112490731	NA	1443
C7orf55	7	139340449	139346319	NA	1648
C7orf55-LUC7L2	7	139341131	139423457	NA	1648
C7orf57	7	48035510	48061297	NA	951
C7orf58	7	121064236	121261898	NA	188
C7orf59	7	100148912	100154203	NA	1349
C7orf60	7	112819146	112939877	NA	180
C7orf61	7	100456614	100464271	NA	1351
C7orf62	7	88794105	88795717	NA	1262
C7orf63	7	90245227	90311056	NA	159
C7orf64	7	92528772	92537505	NA	161
C7orf65	7	47655243	47661648	NA	948
C7orf66	7	108883974	108884587	NA	1415
C7orf67	7	30771469	30892387	NA	102
C7orf69	7	47795290	47819846	NA	949
C7orf71	7	26637870	26647270	NA	788
C7orf72	7	50096085	50159256	NA	967
C7orf73	7	135662472	135676412	NA	1620
C7orf76	7	96481625	96503523	NA	1321
C7orf77	7	124777291	124790810	NA	23
C8A	1	56854769	56918221	NA	127
C8B	1	56929209	56966140	NA	1019
C8G	9	136945245	136946974	NA	1629
C8orf15	8	11123728	11124758	NA	669
C8orf16	8	11126803	11129765	NA	669
C8orf22	8	49054335	49076083	NA	959
C8orf30A	8	144137768	144140717	NA	1684
C8orf31	8	143039208	143054303	NA	1676
C8orf33	8	145052437	145056030	NA	1691
C8orf34	8	68330721	68819023	NA	138
C8orf37	8	95244912	95269234	NA	1311
C8orf4	8	40153467	40155308	NA	891
C8orf40	8	42541612	42552980	NA	909
C8orf41	8	33498955	33513138	NA	840
C8orf42	8	492358	544998	NA	73
C8orf44	8	66667551	66681142	NA	1093
C8orf44-SGK3	8	66667551	66862022	NA	136
C8orf45	8	66870748	66901779	NA	1095
C8orf46	8	66493255	66518524	NA	1092
C8orf47	8	98064577	98093606	NA	1333
C8orf48	8	13566842	13568288	NA	688
C8orf49	8	11761255	11763223	NA	674
C8orf54	8	123984282	124040749	NA	191
C8orf55	8	142727202	142736927	NA	1673
C8orf58	8	22599600	22604149	NA	757
C8orf59	8	85214052	85220422	NA	1235
C8orf74	8	10672636	10700593	NA	666
C8orf76	8	123219955	123267387	NA	1525
C8orf80	8	27703008	28074410	NA	99
C8orf82	8	144526218	144529092	NA	1687
C8orf84	8	73067018	73093272	NA	1142
C8orf85	8	116938198	116944000	NA	1477
C8orf86	8	38510833	38528662	NA	878
C8orf87	8	93134094	93166850	NA	1295
C8orf88	8	90958477	90985257	NA	159
C8orf89	8	73241423	73259502	NA	1143
C9	5	39284275	39364553	NA	110
C9orf100	9	35661434	35665210	NA	857
C9orf102	9	95875874	96014564	NA	1317
C9orf103	9	83622956	83644121	NA	152
C9orf106	9	129321015	129322603	NA	1571
C9orf11	9	27284697	27297109	NA	793
C9orf114	9	128819650	128829821	NA	1567
C9orf116	9	135495179	135501734	NA	1618
C9orf117	9	127706991	127714024	NA	1559
C9orf123	9	7798344	7799767	NA	644
C9orf125	9	101475325	101533448	NA	1359
C9orf126	9	124952787	125143487	NA	192
C9orf127	9	35835031	35847234	NA	858
C9orf128	9	35817016	35828732	NA	858
C9orf129	9	93318198	93346414	NA	20
C9orf131	9	35041094	35045991	NA	852
C9orf135	9	69820804	69906235	NA	139
C9orf139	9	137027463	137036782	NA	1630
C9orf140	9	137062321	137070576	NA	1630
C9orf142	9	136992417	136993976	NA	1630
C9orf150	9	12775046	12822126	NA	682
C9orf152	9	110199565	110208133	NA	1425
C9orf153	9	86220264	86259657	NA	155
C9orf156	9	97904488	97922570	NA	166
C9orf16	9	128160259	128163928	NA	1562
C9orf163	9	136483494	136486067	NA	1626
C9orf169	9	137225191	137226311	NA	1631
C9orf170	9	87148643	87159726	NA	1249
C9orf171	9	132410195	132573319	NA	199
C9orf172	9	136844414	136847345	NA	1629
C9orf173	9	137251260	137253483	NA	1632
C9orf21	9	96641609	96655317	NA	1322
C9orf23	9	34610494	34612079	NA	849
C9orf24	9	34379019	34397851	NA	847
C9orf25	9	34398187	34458570	NA	847
C9orf29	9	111602830	111613553	NA	1436
C9orf3	9	94726668	95087218	NA	163
C9orf30	9	100427359	100451231	NA	1351
C9orf37	9	137615334	137618602	NA	1634
C9orf40	9	74946582	74952886	NA	1156
C9orf41	9	74982956	75028394	NA	1157
C9orf43	9	113410643	113429684	NA	1450
C9orf46	9	5357970	5437847	NA	78
C9orf47	9	88990862	88996142	NA	1263
C9orf50	9	129612224	129620776	NA	1573
C9orf57	9	72051380	72072818	NA	1134
C9orf6	9	108934180	108940957	NA	1416
C9orf61	9	69329681	69391885	NA	139
C9orf62	9	135343248	135346558	NA	1617
C9orf64	9	83938311	83956748	NA	1225
C9orf66	9	213107	215893	NA	586
C9orf68	9	4588820	4666423	NA	620
C9orf69	9	136114580	136118885	NA	1623
C9orf7	9	133459998	133470757	NA	1603
C9orf71	9	68536581	68540867	NA	1107
C9orf72	9	27546545	27573866	NA	795
C9orf75	9	137191618	137199873	NA	1631
C9orf78	9	129827284	129835293	NA	1575
C9orf79	9	87882860	87888862	NA	1255
C9orf80	9	112686510	112718107	NA	1444
C9orf82	9	26840684	26892804	NA	98
C9orf84	9	111686518	111795008	NA	1437
C9orf85	9	71911506	71973455	NA	141
C9orf86	9	136808158	136841187	NA	203
C9orf89	9	93096167	93113283	NA	1295
C9orf9	9	132878362	132890031	NA	1598
C9orf91	9	114611425	114646423	NA	1459
C9orf92	9	16203934	16276313	NA	88
C9orf93	9	15563996	15971877	NA	10
C9orf95	9	75061199	75088217	NA	1157
C9orf96	9	133376412	133406096	NA	1602
C9orf97	9	97600083	97633317	NA	1329
C9orf98	9	132725577	132878811	NA	199
CA1	8	85328228	85378154	NA	1236
CA10	17	51630312	52160017	NA	122
CA11	19	48638014	48646194	NA	956
CA12	15	63323530	63382110	NA	1068
CA13	8	85245486	85284073	NA	1235
CA14	1	150257742	150265078	NA	1731
CA2	8	85463901	85481493	NA	1237
CA3	8	85438826	85449038	NA	1236
CA4	17	60149935	60159545	NA	1043
CA5A	16	87888018	87936506	NA	1255
CA5B	X	15738288	15787625	NA	705
CA5BP1	X	15674915	15703351	NA	704
CA6	1	8945833	8975089	NA	653
CA7	16	66844378	66854146	NA	136
CA8	8	60188863	60281395	NA	1044
CA9	9	35673855	35681157	NA	857
CAAP1	9	26840684	26892828	NA	98
CAB39	2	230712841	230821075	NA	293
CAB39L	13	49308649	49444126	NA	961
CABC1	1	226899433	226987543	NA	2316
CABIN1	22	24011314	24178628	NA	11
CABLES1	18	23134563	23260470	NA	95
CABLES2	20	62388629	62407283	NA	132
CABP1	12	120640618	120667324	NA	1505
CABP2	11	67518946	67523428	NA	1100
CABP4	11	67452414	67461774	NA	1099
CABP5	19	48029382	48044054	NA	951
CABP7	22	29720354	29731831	NA	811
CABS1	4	70334953	70337116	NA	1121
CABYR	18	24138955	24161600	NA	769
CACFD1	9	133459964	133470787	NA	1603
CACHD1	1	64470792	64693058	NA	134
CACNA1A	19	13206442	13506460	NA	85
CACNA1B	9	137877788	138124624	NA	204
CACNA1C	12	2053249	2697949	NA	9
CACNA1C-IT2	12	2048351	2049462	NA	600
CACNA1C-IT3	12	2269775	2288745	NA	602
CACNA1D	3	53495048	53812465	NA	124
CACNA1E	1	181483549	181806784	NA	246
CACNA1F	X	49205062	49233371	NA	960
CACNA1G	17	50561067	50627471	NA	121
CACNA1H	16	1153240	1221772	NA	74
CACNA1I	22	39570752	39689736	NA	110
CACNA1S	1	201039511	201112566	NA	264
CACNA2D1	7	81946443	82443806	NA	151
CACNA2D2	3	50362612	50504244	NA	121
CACNA2D3	3	54122546	55074557	NA	15
CACNA2D4	12	1791956	1918704	NA	74
CACNB1	17	39173455	39197703	NA	110
CACNB2	10	18140676	18541759	NA	90
CACNB3	12	48814431	48828943	NA	957
CACNB4	2	151832770	152099079	NA	27
CACNG1	17	67044535	67056795	NA	1096
CACNG2	22	36560868	36702645	NA	13
CACNG3	16	24255552	24362416	NA	770
CACNG4	17	66964863	67033402	NA	136
CACNG5	17	66877272	66885278	NA	1095
CACNG6	19	53991148	54012666	NA	124
CACNG7	19	53912736	53943715	NA	996
CACNG8	19	53963035	53990215	NA	996
CACTIN	19	3610628	3626815	NA	612
CACUL1	10	118680981	118755246	NA	186
CACYBP	1	174999434	175012027	NA	1920
CAD	2	27217389	27243792	NA	792
CADM1	11	115169230	115504523	NA	22
CADM2	3	84958981	86074429	NA	19
CADM3	1	159171586	159203142	NA	1799
CADM4	19	43622369	43639839	NA	917
CADPS	3	62398345	62875389	NA	132
CADPS2	7	122318423	122886759	NA	23
CAGE1	6	7326653	7389709	NA	9
CAHM	6	163413064	163413950	NA	1831
CALB1	8	90058607	90082881	NA	1272
CALB2	16	71358712	71390438	NA	1129
CALCA	11	14966668	14972286	NA	699
CALCB	11	15073599	15078632	NA	700
CALCOCO1	12	53711117	53727523	NA	994
CALCOCO2	17	48830987	48865245	NA	957
CALCR	7	93424486	93574730	NA	162
CALCRL	2	187341962	187448294	NA	2014
CALD1	7	134779412	134970729	NA	201
CALHM1	10	103453386	103458891	NA	1374
CALHM2	10	103446785	103452405	NA	1374
CALHM3	10	103472803	103479240	NA	1374
CALM1	14	90396982	90408275	NA	1274
CALM2	2	47160081	47176936	NA	944
CALM3	19	46601149	46610782	NA	940
CALML3	10	5524888	5526268	NA	627
CALML4	15	68190704	68206110	NA	1105
CALML5	10	5498694	5499570	NA	626
CALML6	1	1914826	1917294	NA	599
CALN1	7	71779490	72412375	NA	141
CALR	19	12938599	12944490	NA	683
CALR3	19	16479056	16496192	NA	710
CALU	7	128739291	128773423	NA	1567
CALY	10	133325423	133336971	NA	1602
CAMK1	3	9757344	9769984	NA	659
CAMK1D	10	12349542	12835545	NA	10
CAMK1G	1	209583699	209613939	NA	272
CAMK2A	5	150219490	150289840	NA	1731
CAMK2B	7	44217149	44325631	NA	115
CAMK2D	4	113451031	113761927	NA	181
CAMK2G	10	73812500	73874591	NA	1148
CAMK2N1	1	20482390	20486235	NA	741
CAMK2N2	3	184259214	184261463	NA	1990
CAMK4	5	111224248	111485050	NA	179
CAMKK1	17	3860322	3893043	NA	614
CAMKK2	12	121237691	121298308	NA	188
CAMKMT	2	44361903	44772592	NA	115
CAMKV	3	49857988	49869936	NA	965
CAMLG	5	134738479	134752160	NA	201
CAMP	3	48223346	48225491	NA	952
CAMSAP1	9	135808486	135907159	NA	1621
CAMSAP1L1	1	200739778	200858119	NA	264
CAMSAP2	1	200739557	200860707	NA	264
CAMSAP3	19	7595901	7618310	NA	80
CAMTA1	1	6785323	7769706	NA	9
CAMTA2	17	4967991	4987665	NA	77
CAND1	12	67269280	67314692	NA	1098
CAND1.11	11	10308312	10430673	NA	82
CAND2	3	12796671	12834814	NA	682
CANT1	17	78991715	79009817	NA	1187
CANX	5	179698928	179731638	NA	244
CAP1	1	40040582	40072649	NA	890
CAP2	6	17393504	17557792	NA	89
CAPG	2	85394747	85414074	NA	1236
CAPN1	11	65181214	65212006	NA	1082
CAPN10	2	240586715	240599109	NA	2420
CAPN11	6	44158810	44184402	NA	115
CAPN12	19	38730191	38744474	NA	880
CAPN13	2	30722770	30807445	NA	102
CAPN14	2	31173055	31217545	NA	102
CAPN15	16	527855	554636	NA	589
CAPN2	1	223701592	223776018	NA	286
CAPN3	15	42359499	42412317	NA	908
CAPN5	11	77066944	77126152	NA	146
CAPN6	X	111245098	111270546	NA	1433
CAPN7	3	15206225	15252916	NA	701
CAPN8	1	223541608	223665734	NA	286
CAPN9	1	230747383	230802003	NA	2345
CAPNS1	19	36139925	36150353	NA	860
CAPNS2	16	55566671	55567684	NA	1008
CAPRIN1	11	34051682	34102610	NA	105
CAPRIN2	12	30709551	30754514	NA	819
CAPS	19	5913643	5916211	NA	630
CAPS2	12	75275978	75390922	NA	1159
CAPSL	5	35904295	35938779	NA	107
CAPZA1	1	112619452	112671619	NA	1444
CAPZA2	7	116862508	116919259	NA	184
CAPZA3	12	18738106	18739188	NA	727
CAPZB	1	19338772	19485641	NA	91
CARD10	22	37490361	37519221	NA	871
CARD11	7	2906075	3043945	NA	607
CARD14	17	80169991	80209331	NA	1196
CARD16	11	105041325	105045324	NA	1386
CARD17	11	105092468	105101431	NA	1386
CARD18	11	105137720	105139734	NA	1387
CARD6	5	40841307	40855354	NA	896
CARD8	19	48208085	48255946	NA	14
CARD9	9	136363955	136373681	NA	1625
CARF	2	202912217	202986485	NA	2133
CARHSP1	16	8852941	8869012	NA	652
CARKD	13	110615459	110639995	NA	178
CARM1	19	10871576	10922772	NA	83
CARNS1	11	67415677	67425607	NA	1099
CARS	11	3000921	3057451	NA	75
CARS2	13	110641409	110706180	NA	1429
CARTPT	5	71719162	71721048	NA	1132
CASC1	12	25108288	25195160	NA	1
CASC10	10	21494491	21497284	NA	93
CASC11	8	127700607	127733967	NA	1559
CASC15	6	21666443	22194387	NA	11
CASC16	16	52552086	52606975	NA	123
CASC17	17	71097773	71202179	NA	140
CASC18	12	105704202	105744063	NA	1391
CASC19	8	127187785	127197627	NA	1555
CASC2	10	118046820	118210153	NA	185
CASC20	20	6426731	6528459	NA	634
CASC21	8	127244636	127392631	NA	194
CASC23	11	8011277	8016509	NA	646
CASC3	17	40140253	40172178	NA	891
CASC4	15	44288710	44415761	NA	115
CASC5	15	40594248	40662683	NA	111
CASC6	6	91629039	91690428	NA	1284
CASC8	8	127289675	127482139	NA	194
CASC9	8	75223116	75278889	NA	144
CASD1	7	94509857	94557016	NA	1306
CASK	X	41514935	41923034	NA	112
CASKIN1	16	2177182	2196464	NA	601
CASKIN2	17	75500259	75515583	NA	1161
CASP1	11	105025509	105045307	NA	1386
CASP10	2	201182880	201229406	NA	264
CASP12	11	104885717	104898670	NA	1385
CASP14	19	15049479	15058292	NA	699
CASP2	7	143288214	143307696	NA	1678
CASP3	4	184627695	184649475	NA	1993
CASP4	11	104942866	104968598	NA	1385
CASP5	11	104994239	105023168	NA	1386
CASP6	4	109688628	109703473	NA	1421
CASP7	10	113679161	113730909	NA	1452
CASP8	2	201233442	201287711	NA	2120
CASP8AP2	6	89829899	89874436	NA	1270
CASP9	1	15491400	15524790	NA	703
CASQ1	1	160190494	160201886	NA	1807
CASQ2	1	115700004	115768805	NA	183
CASR	3	122183682	122286497	NA	1517
CASS4	20	56412111	56459340	NA	1015
CAST	5	96662036	96774681	NA	165
CASZ1	1	10636605	10796676	NA	666
CAT	11	34438924	34472060	NA	847
CATIP	2	218356855	218368094	NA	281
CATSPER1	11	66016751	66026517	NA	1088
CATSPER2	15	43630561	43648845	NA	114
CATSPER2P1	15	43735947	43746298	NA	918
CATSPER3	5	134967905	135011707	NA	201
CATSPER4	1	26190627	26202542	NA	784
CATSPERB	14	91580773	91732086	NA	160
CATSPERD	19	5720676	5778731	NA	78
CATSPERG	19	38335802	38370949	NA	877
CAV1	7	116524784	116561185	NA	1474
CAV2	7	116499600	116508541	NA	1473
CAV3	3	8733799	8746765	NA	651
CBARA1	10	72367339	72626103	NA	142
CBFA2T2	20	33490121	33650031	NA	841
CBFA2T3	16	88874854	88977096	NA	1263
CBFB	16	67029146	67101055	NA	1096
CBL	11	119206275	119308149	NA	186
CBLB	3	105658264	105869043	NA	173
CBLC	19	44777868	44800646	NA	926
CBLL1	7	107743696	107761667	NA	1407
CBLN1	16	49277917	49281831	NA	960
CBLN2	18	72536679	72544488	NA	1138
CBLN3	14	24426533	24429525	NA	771
CBLN4	20	55997356	56005472	NA	1012
CBR1	21	36069923	36073177	NA	860
CBR3	21	36134964	36146562	NA	860
CBR4	4	168987590	169010317	NA	1874
