icdom::id	icdom::label	icdot::id	icdot::label	NCIT::id	NCIT::label	status
icdom-94403	Glioblastoma	icdot-C71.1	frontal lobe	NCIT:C3058	Glioblastoma	ok
icdom-94403	Glioblastoma	icdot-C71.2	temporal lobe	NCIT:C3058	Glioblastoma	ok
icdom-94403	Glioblastoma	icdot-C71.3	parietal lobe	NCIT:C3058	Glioblastoma	ok
icdom-94403	Glioblastoma	icdot-C71.4	occipital lobe	NCIT:C3058	Glioblastoma	ok
icdom-94403	Glioblastoma	icdot-C71.5	Ventricle	NCIT:C3058	Glioblastoma	ok
icdom-94403	Glioblastoma	icdot-C71.6	cerebellum	NCIT:C3058	Glioblastoma	ok
icdom-94403	Glioblastoma	icdot-C71.7	brain stem	NCIT:C3058	Glioblastoma	ok
icdom-94403	Glioblastoma	icdot-C71.8	Overlapping lesion of brain	NCIT:C3058	Glioblastoma	ok
icdom-94403	Glioblastoma	icdot-C71.9	brain, NOS	NCIT:C3058	Glioblastoma	ok
icdom-94403	Glioblastoma	icdot-C72.0	Spinal cord	NCIT:C3058	Glioblastoma	TODO
icdom-94403	Glioblastoma	icdot-C72.3	Optic chiasm	NCIT:C3058	Glioblastoma	TODO
icdom-94423	Gliosarcoma, NOS	icdot-C71.9	Brain, NOS	NCIT:C3796	Gliosarcoma	ok
icdom-94503	Oligodendroglioma, NOS	icdot-C71.0	Cerebrum	NCIT:C3288	Oligodendroglioma	ok
icdom-94503	Oligodendroglioma, NOS	icdot-C71.2	Temporal lobe	NCIT:C3288	Oligodendroglioma	ok
icdom-94503	Oligodendroglioma, NOS	icdot-C71.9	Brain, NOS	NCIT:C3288	Oligodendroglioma	ok
icdom-94513	Oligodendroglioma, anaplastic	icdot-C71.0	Cerebrum	NCIT:C6959	Anaplastic Oligoastrocytoma	ok
icdom-94513	Oligodendroglioma, anaplastic	icdot-C71.1	Frontal lobe	NCIT:C6959	Anaplastic Oligoastrocytoma	ok
icdom-94513	Oligodendroglioma, anaplastic	icdot-C71.9	Brain, NOS	NCIT:C4326	Anaplastic Oligodendroglioma	ok
icdom-94703	Medulloblastoma, NOS	icdot-C71.6	cerebellum	NCIT:C3222	Medulloblastoma	ok
icdom-94713	Desmoplastic nodular medulloblastoma	icdot-C71.6	cerebellum	NCIT:C4956	Desmoplastic/Nodular Medulloblastoma	ok
icdom-94733	Primitive neuroectodermal tumor, NOS	icdot-C40.0	bones and joints	NCIT:C5398	Central Nervous System Embryonal Tumor, Not Otherwise Specified	TODO
icdom-94733	Primitive neuroectodermal tumor, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C5398	Central Nervous System Embryonal Tumor, Not Otherwise Specified	TODO
icdom-94733	Primitive neuroectodermal tumor, NOS	icdot-C71.0	cerebrum	NCIT:C6968	Supratentorial Embryonal Tumor, Not Otherwise Specified	TODO
icdom-94733	Primitive neuroectodermal tumor, NOS	icdot-C71.1	Frontal lobe	NCIT:C3716	Primitive Neuroectodermal Tumor	TODO
icdom-94733	Primitive neuroectodermal tumor, NOS	icdot-C71.6	cerebellum	NCIT:C5398	Central Nervous System Embryonal Tumor, Not Otherwise Specified	TODO
icdom-94733	Primitive neuroectodermal tumor, NOS	icdot-C71.7	brain stem	NCIT:C5398	Central Nervous System Embryonal Tumor, Not Otherwise Specified	TODO
icdom-94733	Primitive neuroectodermal tumor, NOS	icdot-C71.9	Brain, NOS	NCIT:C5398	Central Nervous System Embryonal Tumor, Not Otherwise Specified	ok
icdom-94743	Large cell medulloblastoma	icdot-C71.6	Cerebellum	NCIT:C6904	Large Cell Medulloblastoma	ok
icdom-94900	Ganglioneuroma	icdot-C47.9	peripheral nervs incl. Autonomous	NCIT:C3049	Ganglioneuroma	TODO
icdom-94900	Ganglioneuroma	icdot-C72.9	Nervous system, NOS	NCIT:C3049	Ganglioneuroma	ok
icdom-94903	Ganglioneuroblastoma	icdot-C47.9	peripheral nervs incl. Autonomous	NCIT:C3790	Ganglioneuroblastoma	TODO
icdom-94903	Ganglioneuroblastoma	icdot-C48.9	retroperitoneum and peritoneum	NCIT:C3790	Ganglioneuroblastoma	TODO
icdom-94903	Ganglioneuroblastoma	icdot-C72.9	Nervous system, NOS	NCIT:C3790	Ganglioneuroblastoma	ok
icdom-95003	Neuroblastoma, NOS	icdot-C34.9	lung and bronchus	NCIT:C3270	Neuroblastoma	TODO
icdom-95003	Neuroblastoma, NOS	icdot-C40.0	bones and joints	NCIT:C3270	Neuroblastoma	TODO
icdom-95003	Neuroblastoma, NOS	icdot-C47.9	peripheral nervs incl. autonomous	NCIT:C3270	Neuroblastoma	TODO
icdom-95003	Neuroblastoma, NOS	icdot-C71.0	cerebrum	NCIT:C3270	Neuroblastoma	TODO
icdom-95003	Neuroblastoma, NOS	icdot-C71.9	Brain, NOS	NCIT:C3270	Neuroblastoma	TODO
icdom-95003	Neuroblastoma, NOS	icdot-C72.9	Nervous system, NOS	NCIT:C3270	Neuroblastoma	TODO
icdom-95003	Neuroblastoma, NOS	icdot-C76.9	adrenal gland	NCIT:C3270	Neuroblastoma	TODO
icdom-95013	Medulloepithelioma, NOS	icdot-C71.0	cerebrum	NCIT:C4327	None	TODO
icdom-95033	Neuroepithelioma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C9341	None	TODO
icdom-95033	Neuroepithelioma, NOS	icdot-C72.9	Nervous system, NOS	NCIT:C121963	Cribriform Neuroepithelial Tumor	TODO
icdom-95051	Ganglioglioma, NOS	icdot-C71.9	brain, NOS	NCIT:C3788	Ganglioglioma	TODO
icdom-95061	Central neurocytoma	icdot-C71.9	brain, NOS	NCIT:C6905	Cerebellar Liponeurocytoma	TODO
icdom-95083	Atypical teratoid/rhabdoid tumor	icdot-C71.0	cerebrum	NCIT:C6906	Atypical Teratoid/Rhabdoid Tumor	TODO
icdom-95083	Atypical teratoid/rhabdoid tumor	icdot-C71.6	cerebellum	NCIT:C6906	Atypical Teratoid/Rhabdoid Tumor	TODO
icdom-95083	Atypical teratoid/rhabdoid tumor	icdot-C71.9	Brain, NOS	NCIT:C6906	Atypical Teratoid/Rhabdoid Tumor	TODO
icdom-95083	Atypical teratoid/rhabdoid tumor	icdot-C72.0	spinal cord	NCIT:C6906	Atypical Teratoid/Rhabdoid Tumor	TODO
icdom-95083	Atypical teratoid/rhabdoid tumor	icdot-C75.3	pineal gland	NCIT:C6906	Atypical Teratoid/Rhabdoid Tumor	TODO
icdom-95091	Papillary glioneuronal tumor	icdot-C71.9	brain, NOS	NCIT:C92554	Papillary Glioneuronal Tumor	ok
icdom-95103	Retinoblastoma, NOS	icdot-C69.2	Retina	NCIT:C7541	Retinoblastoma	ok
icdom-95223	Olfactory neuroblastoma	icdot-C72.2	Olfactory nerve	NCIT:C3789	Olfactory Neuroblastoma	ok
icdom-95300	Meningioma, NOS	icdot-C70.0	meninges cerebral, spinal	NCIT:C3230	Meningioma	TODO
icdom-95300	Meningioma, NOS	icdot-C70.9	Meninges, NOS	NCIT:C3230	meningioma	TODO
icdom-95300	Meningioma, NOS	icdot-C71.9	Brain, NOS	NCIT:C3230	Meningioma	TODO
icdom-95303	Meningioma, malignant	icdot-C70.0	meninges cerebral, spinal	NCIT:C4051	None	TODO
icdom-95303	Meningioma, malignant	icdot-C71.9	brain, NOS	NCIT:C4051	Anaplastic (Malignant) Meningioma	ok
icdom-95383	Papillary meningioma	icdot-C71.0	cerebrum	NCIT:C6909	Rhabdoid Meningioma	TODO
icdom-95400	Neurofibroma, NOS	icdot-C44.9	Skin, NOS	NCIT:C3272	Neurofibroma	TODO
icdom-95400	Neurofibroma, NOS	icdot-C47.9	peripheral nervs incl. Autonomous	NCIT:C3272	Neurofibroma	TODO
icdom-95400	Neurofibroma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3272	Neurofibroma	TODO
icdom-95400	Neurofibroma, NOS	icdot-C72.9	Nervous system, NOS	NCIT:C3272	Neurofibroma	TODO
icdom-95401	Neurofibromatosis, NOS	icdot-C71.9	Brain, NOS	NCIT:C3273	Neurofibromatosis Type 1	TODO
icdom-95401	Neurofibromatosis, NOS	icdot-C80.9	Unknown	NCIT:C6727	Neurofibromatosis	TODO
icdom-95403	Malignant peripheral nerve sheath tumor	icdot-C25.9	Pancreas, NOS	NCIT:C3798	Malignant Peripheral Nerve Sheath Tumor	TODO
icdom-95403	Malignant peripheral nerve sheath tumor	icdot-C47.1	Peripheral nerves and autonomic nervous system of upper limb and shoulder			TODO
icdom-95403	Malignant peripheral nerve sheath tumor	icdot-C47.9	peripheral nervs incl. autonomous	NCIT:C3798	Malignant Peripheral Nerve Sheath Tumor	TODO
icdom-95403	Malignant peripheral nerve sheath tumor	icdot-C48.0	Retroperitoneum			TODO
icdom-95403	Malignant peripheral nerve sheath tumor	icdot-C49.0	Connective, Subcutaneous and other soft tissues of head, face, and neck			TODO
icdom-95403	Malignant peripheral nerve sheath tumor	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip			TODO
icdom-95403	Malignant peripheral nerve sheath tumor	icdot-C49.3	Connective, Subcutaneous and other soft tissues of thorax			TODO
icdom-95403	Malignant peripheral nerve sheath tumor	icdot-C49.6	Connective, Subcutaneous and other soft tissues of trunk, NOS			TODO
icdom-95403	Malignant peripheral nerve sheath tumor	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3798	Malignant Peripheral Nerve Sheath Tumor	TODO
icdom-95403	Malignant peripheral nerve sheath tumor	icdot-C70.1	Spinal meninges			TODO
icdom-95403	Malignant peripheral nerve sheath tumor	icdot-C72.9	Nervous system, NOS	NCIT:C3798	Malignant Peripheral Nerve Sheath Tumor	TODO
icdom-95600	Neurilemoma, NOS	icdot-C47.9	peripheral nervs incl. autonomous	NCIT:C3269	Schwannoma	TODO
icdom-95600	Neurilemoma, NOS	icdot-C69.0	orbit and lacrimal gland, excl. retina, eye, nos	NCIT:C3269	None	TODO
icdom-95600	Neurilemoma, NOS	icdot-C72.0	Spinal cord	NCIT:C3269	None	TODO
icdom-95800	Granular cell tumor, NOS	icdot-C56.9	ovary	NCIT:C3474	Granular Cell Tumor	TODO
icdom-95813	Alveolar soft part sarcoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3750	None	TODO
icdom-95903	Malignant lymphoma, NOS	icdot-C42.4	Hematopoietic system, NOS	NCIT:C3208	Lymphoma	TODO
icdom-95903	Malignant lymphoma, NOS	icdot-C44.9	Skin, NOS	NCIT:C3211	Non-hodgkin lymphoma	TODO
icdom-95903	Malignant lymphoma, NOS	icdot-C62.9	Testis, NOS	NCIT:C3208	Lymphoma	TODO
icdom-95903	Malignant lymphoma, NOS	icdot-C71.9	Brain, NOS	NCIT:C3208	Lymphoma	TODO
icdom-95903	Malignant lymphoma, NOS	icdot-C77.9	Lymph nodes, NOS	NCIT:C3208	Lymphoma	ok
icdom-95913	Non-Hodgkin lymphoma, NOS	icdot-C42.4	Hematopoietic system, NOS	NCIT:C8851	Diffuse large B-cell lymphoma	TODO
icdom-95913	Non-Hodgkin lymphoma, NOS	icdot-C44.9	Skin, NOS	NCIT:C6858	Cutaneous B-Cell Non-Hodgkin Lymphoma	ok
icdom-95913	Non-Hodgkin lymphoma, NOS	icdot-C77.9	Lymph nodes, NOS	NCIT:C3211	Non-Hodgkin Lymphoma	ok
icdom-95973	Primary cutaneous follicle centre lymphoma	icdot-C44.9	Skin, NOS	NCIT:C3209	Follicular Lymphoma	TODO
icdom-96503	Classic Hodgkin lymphoma	icdot-C77.9	Lymph nodes, NOS	NCIT:C9357	Hodgkin Lymphoma	ok
icdom-96593	Nodular lymphocyte predominant Hodgkin lymphoma	icdot-C77.9	Lymph node, NOS	NCIT:C139030	THRLBCL-Like Transformation of NLPHL	ok
icdom-96713	Lymphoplasmacytic lymphoma	icdot-C42.4	Hematopoietic system, NOS	NCIT:C3898	Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	TODO
icdom-96713	Lymphoplasmacytic lymphoma	icdot-C77.9	Lymph nodes, NOS	NCIT:C3212	Lymphoplasmacytic Lymphoma	ok
icdom-96733	Mantle cell lymphoma	icdot-C18.9	large intestine, excl. rectum and rectosigmoid junction	NCIT:C4337	Mantle Cell Lymphoma	TODO
icdom-96733	Mantle cell lymphoma	icdot-C42.2	Spleen	NCIT:C4337	Mantle Cell Lymphoma	TODO
icdom-96733	Mantle cell lymphoma	icdot-C77.9	Lymph nodes, NOS	NCIT:C4337	Mantle Cell Lymphoma	ok
icdom-96783	Primary effusion lymphoma	icdot-C38.0	heart	NCIT:C6915	Primary Effusion Lymphoma	TODO
icdom-96783	Primary effusion lymphoma	icdot-C38.4	pleura	NCIT:C6915	Primary effusion lymphoma	ok
icdom-96783	Primary effusion lymphoma	icdot-C42.4	Hematopoietic system, NOS	NCIT:C6915	Primary Effusion Lymphoma	TODO
icdom-96783	Primary effusion lymphoma	icdot-C48.9	retroperitoneum and peritoneum	NCIT:C6915	Primary Effusion Lymphoma	TODO
icdom-96793	Primary mediastinal (thymic) large B-cell lymphoma	icdot-C38.3	Mediastinum, NOS	NCIT:C9280	Mediastinal (Thymic) Large B-Cell Lymphoma	TODO
icdom-96793	Primary mediastinal (thymic) large B-cell lymphoma	icdot-C38.9	mediastinum	NCIT:C9280	Mediastinal (Thymic) Large B-Cell Lymphoma	ok
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C08.0	Submandibular gland			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C09.9	Tonsil	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C16.9	Stomach, NOS			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C17.1	Jejunum			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C17.9	Small intestine, NOS			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C18.9	Colon, NOS			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C20.9	Rectum, NOS	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C22.9	Liver and intrahepatic bile ducts	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C23.9	gallbladder	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C38.0	heart	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C38.1	Anterior mediastinum			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C38.4	pleura	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C41.0	Bones of skull and face and associated joints			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C42.2	Spleen	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C42.4	Hematopoietic system, NOS	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C44.9	Skin, NOS	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C48.1	Specified parts of peritoneum			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C48.9	retroperitoneum and peritoneum	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C49.0	Connective, Subcutaneous and other soft tissues of head, face, and neck			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C49.9	Connective, Subcutaneous and other soft tissues, NOS			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C50.9	Breast, NOS			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C62.9	testis	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C69.9	eye, nos	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C71.6	Cerebellum, NOS			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C71.7	Brain stem			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C71.9	Brain, NOS	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C72.0	Spinal cord	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C73.9	Thyroid gland			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C76.2	abdomen, NOS	NCIT:C8851	Diffuse Large B-Cell Lymphoma	TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C77.0	Lymph nodes of head, face and neck			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C77.1	Intrathoracic lymph nodes			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C77.2	Intra-abdominal lymph nodes			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C77.3	Lymph nodes of axilla or arm			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C77.4	Lymph nodes of inguinal region or leg			TODO
icdom-96803	Diffuse large B-cell lymphoma, NOS	icdot-C77.9	Lymph node, NOS	NCIT:C80280	Diffuse Large B-Cell Lymphoma, Not Otherwise Specified	ok
icdom-96843	Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS	icdot-C72.9	Nervous system, NOS	NCIT:C3461	Immunoblastic Lymphoma	TODO
icdom-96843	Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS	icdot-C77.9	Lymph nodes, NOS	NCIT:C3461	Immunoblastic Lymphoma	ok
icdom-96873	Burkitt lymphoma	icdot-C42.4	Hematopoietic system, NOS	NCIT:C6917	Atypical Burkitt/Burkitt-Like Lymphoma	TODO
icdom-96873	Burkitt lymphoma	icdot-C77.9	Lymph nodes, NOS	NCIT:C6917	Atypical Burkitt/Burkitt-Like Lymphoma	TODO
icdom-96893	Splenic marginal zone lymphoma	icdot-C42.2	Spleen	NCIT:C4663	Splenic Marginal Zone Lymphoma	ok
icdom-96903	Follicular lymphoma	icdot-C42.2	Spleen	NCIT:C3209	Follicular Lymphoma	TODO
icdom-96903	Follicular lymphoma	icdot-C42.4	Hematopoietic system, NOS	NCIT:C3209	Follicular Lymphoma	TODO
icdom-96903	Follicular lymphoma	icdot-C77.9	Lymph node, NOS	NCIT:C3209	Follicular Lymphoma	ok
icdom-96913	Follicular lymphoma, grade 2	icdot-C77.9	Lymph nodes, NOS	NCIT:C8968	Grade 2 Follicular Lymphoma	ok
icdom-96953	Follicular lymphoma, grade 1	icdot-C77.9	Lymph nodes, NOS	NCIT:C3465	Grade 1 Follicular Lymphoma	ok
icdom-96983	Follicular lymphoma, grade 3	icdot-C77.9	Lymph nodes, NOS	NCIT:C3460	Grade 3 Follicular Lymphoma	ok
icdom-96993	Marginal zone B-cell lymphoma, NOS	icdot-C07.9	parotid gland	NCIT:C7230	Primary Cutaneous Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	TODO
icdom-96993	Marginal zone B-cell lymphoma, NOS	icdot-C08.9	salivary gland, NOS	NCIT:C7230	Primary Cutaneous Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	TODO
icdom-96993	Marginal zone B-cell lymphoma, NOS	icdot-C16.9	Stomach, NOS	NCIT:C5266	Gastric Mucosa-Associated Lymphoid Tissue Lymphoma	ok
icdom-96993	Marginal zone B-cell lymphoma, NOS	icdot-C17.9	small intestine	NCIT:C7230	Primary Cutaneous Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	TODO
icdom-96993	Marginal zone B-cell lymphoma, NOS	icdot-C34.9	lung and bronchus	NCIT:C5264	Bronchial Mucosa-Associated Lymphoid Tissue Lymphoma	TODO
icdom-96993	Marginal zone B-cell lymphoma, NOS	icdot-C42.4	Hematopoietic system, NOS	NCIT:C3898	Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	TODO
icdom-96993	Marginal zone B-cell lymphoma, NOS	icdot-C44.9	Skin, NOS	NCIT:C7230	Primary Cutaneous Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	TODO
icdom-96993	Marginal zone B-cell lymphoma, NOS	icdot-C50.9	Breast, NOS	NCIT:C7230	Primary Cutaneous Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	TODO
icdom-96993	Marginal zone B-cell lymphoma, NOS	icdot-C69.0	orbit and lacrimal gland, excl. Retina, eye, nos	NCIT:C7230	Primary Cutaneous Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	TODO
icdom-96993	Marginal zone B-cell lymphoma, NOS	icdot-C69.9	eye, nos	NCIT:C7230	Primary Cutaneous Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue	TODO
icdom-96993	Marginal zone B-cell lymphoma, NOS	icdot-C77.9	Lymph nodes, NOS	NCIT:C8863	Nodal Marginal Zone Lymphoma	ok
icdom-97003	Mycosis Fungoides	icdot-C44.9	Skin, NOS	NCIT:C3246	Mycosis Fungoides	ok
icdom-97013	Sezary syndrome	icdot-C42.4	Hematopoietic system, NOS	NCIT:C3366	Sezary Syndrome	TODO
icdom-97013	Sezary syndrome	icdot-C44.9	Skin, NOS	NCIT:C3366	Sezary Syndrome	ok
icdom-97023	Peripheral T-cell lymphoma, NOS	icdot-C42.4	Hematopoietic system, NOS	NCIT:C7204	T-Zone Variant Peripheral T-Cell Lymphoma	TODO
icdom-97023	Peripheral T-cell lymphoma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C7204	T-Zone Variant Peripheral T-Cell Lymphoma	TODO
icdom-97023	Peripheral T-cell lymphoma, NOS	icdot-C74.9	adrenal glands	NCIT:C7204	T-Zone Variant Peripheral T-Cell Lymphoma	TODO
icdom-97023	Peripheral T-cell lymphoma, NOS	icdot-C77.9	Lymph nodes, NOS	NCIT:C7204	T-Zone Variant Peripheral T-Cell Lymphoma	TODO
icdom-97053	Angioimmunoblastic T-cell lymphoma	icdot-C42.4	Hematopoietic system, NOS	NCIT:C7528	Angioimmunoblastic T-Cell Lymphoma	TODO
icdom-97053	Angioimmunoblastic T-cell lymphoma	icdot-C77.9	Lymph nodes, NOS	NCIT:C7528	Angioimmunoblastic T-Cell Lymphoma	ok
icdom-97093	Cutaneous T-cell lymphoma, NOS	icdot-C44.9	Skin, NOS	NCIT:C3467	Cutaneous T-Cell Non-Hodgkin Lymphoma	ok
icdom-97143	Anaplastic large cell lymphoma, ALK-positive	icdot-C14.0	pharynx, NOS	NCIT:C3720	Anaplastic Large Cell Lymphoma	TODO
icdom-97143	Anaplastic large cell lymphoma, ALK-positive	icdot-C40.0	bones and joints	NCIT:C3720	Anaplastic Large Cell Lymphoma	TODO
icdom-97143	Anaplastic large cell lymphoma, ALK-positive	icdot-C42.4	Hematopoietic system, NOS	NCIT:C3720	Anaplastic large cell lymphoma	TODO
icdom-97143	Anaplastic large cell lymphoma, ALK-positive	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3720	Anaplastic Large Cell Lymphoma	TODO
icdom-97143	Anaplastic large cell lymphoma, ALK-positive	icdot-C77.9	Lymph node, NOS	NCIT:C3720	Anaplastic Large Cell Lymphoma	ok
icdom-97163	Hepatosplenic T-cell lymphoma	icdot-C22.9	Liver and intrahepatic bile ducts	NCIT:C8459	Hepatosplenic T-Cell Lymphoma	TODO
icdom-97163	Hepatosplenic T-cell lymphoma	icdot-C42.4	Hematopoietic system, NOS	NCIT:C8459	Hepatosplenic T-Cell Lymphoma	TODO
icdom-97173	Enteropathy-associated T-cell lymphoma	icdot-C17.9	small intestine, NOS	NCIT:C4737	Enteropathy-Associated T-Cell Lymphoma	ok
icdom-97173	Enteropathy-associated T-cell lymphoma	icdot-C26.9	Unspecified digestive organs	NCIT:C4737	Enteropathy-Associated T-Cell Lymphoma	TODO
icdom-97183	Primary cutaneous anaplastic large cell lymphoma	icdot-C44.9	Skin, NOS	NCIT:C3721	Lymphomatoid papulosis	TODO
icdom-97193	NK/T-cell lymphoma, nasal and nasal-type	icdot-C30.9	nasal cavity including nasal cartilage	NCIT:C4684	Nasal Type Extranodal NK/T-Cell Lymphoma	TODO
icdom-97193	NK/T-cell lymphoma, nasal and nasal-type	icdot-C42.4	Hematopoietic system, NOS	NCIT:C4684	Nasal Type Extranodal NK/T-Cell Lymphoma	TODO
icdom-97193	NK/T-cell lymphoma, nasal and nasal-type	icdot-C44.9	Skin, NOS	NCIT:C4684	Nasal Type Extranodal NK/T-Cell Lymphoma	TODO
icdom-97193	NK/T-cell lymphoma, nasal and nasal-type	icdot-C56.9	ovary	NCIT:C4684	Nasal Type Extranodal NK/T-Cell Lymphoma	TODO
icdom-97193	NK/T-cell lymphoma, nasal and nasal-type	icdot-C77.9	Lymph nodes, NOS	NCIT:C4684	Nasal Type Extranodal NK/T-Cell Lymphoma	TODO
icdom-97263	Primary cutaneous gamma-delta T-cell lymphoma	icdot-C44.9	Skin, NOS	NCIT:C45340	Primary cutaneous gamma-delta-T-cell lymphoma	ok
icdom-97273	Blastic plasmacytoid dendritic cell neoplasm	icdot-C42.1	Bone marrow	NCIT:C9360	Lymphoblastic Lymphoma	TODO
icdom-97283	Precursor B-cell lymphoblastic lymphoma	icdot-C77.9	Lymph nodes, NOS	NCIT:C8936	B Lymphoblastic Leukemia/Lymphoma	ok
icdom-97293	Precursor T-cell lymphoblastic lymphoma, NOS	icdot-C77.9	Lymph nodes, NOS	NCIT:C6919	T Lymphoblastic Lymphoma	ok
icdom-97313	Solitary plasmacytoma of bone	icdot-C42.1	Bone marrow	NCIT:C3242	Plasma Cell Myeloma	TODO
icdom-97323	Plasma cell myeloma	icdot-C42.1	Bone marrow	NCIT:C3242	Plasma Cell Myeloma	ok
icdom-97333	Plasma cell leukemia	icdot-C42.1	Bone marrow	NCIT:C3180	Plasma Cell Leukemia	ok
icdom-97511	Langerhans cell histiocytosis, NOS	icdot-C40.0	bones and joints	NCIT:C3107	Langerhans Cell Histiocytosis	TODO
icdom-97573	Indeterminate dendritic cell tumor	icdot-C42.4	Hematopoietic system, NOS	NCIT:C9282	Interdigitating Dendritic Cell Sarcoma	TODO
icdom-97613	Waldenstrom macroglobulinemia	icdot-C42.1	Bone marrow	NCIT:C80307	Waldenstrom Macroglobulinemia	ok
icdom-97651	Non-IgM monoclonal gammopathy of undetermined significance	icdot-C42.1	Bone marrow	NCIT:C3996	Monoclonal Gammopathy of Undetermined Significance	ok
icdom-98013	Acute undifferentiated leukemia	icdot-C42.1	Bone marrow	NCIT:C7464	Acute Leukemia of Ambiguous Lineage	ok
icdom-98053	Acute biphenotypic leukemia	icdot-C42.1	Bone marrow	NCIT:C4673	Acute Biphenotypic Leukemia	ok
icdom-98113	B-lymphoblastic leukemia/lymphoma, NOS	icdot-C42.4	Hematopoietic system, NOS	NCIT:C8644	B acute lymphoblastic leukemia	TODO
icdom-98143	B-lymphoblastic leukemia/lymphoma with t(12;21) (p13.2;q22.1); ETV6-RUNX1	icdot-C42.4	Hematopoietic system, NOS	NCIT:C80343	B Acute Lymphoblastic Leukemia with t(12;21)(p13.2;q22.1); ETV6-RUNX1	TODO
