gene_symbol	CHRO	BASESTART	BASESTOP	ENSEMBLGENEID	ENTREZGENEID
EFNA1	1	153366972	153374010	NA	1755
EFNA2	19	1158129	1252429	NA	74
EFNA3	1	153317971	153326638	NA	1754
EFNA4	1	153302836	153308653	NA	1754
EFNA5	5	106740488	107034495	NA	21
EFNB1	X	67965545	67978731	NA	1103
EFNB2	13	105940079	105985389	NA	1393
EFNB3	17	7549244	7555418	NA	642
EFR3A	8	132985537	133095068	NA	199
EFR3B	2	25118476	25235508	NA	777
EFS	14	22895448	22904682	NA	759
EFTUD1	15	80209615	80342159	NA	149
EFTUD1P1	15	82539942	82586357	NA	151
EFTUD2	17	40283180	40332519	NA	892
EGF	4	111053488	111153567	NA	22
EGFEM1P	3	169450003	170031068	NA	29
EGFL6	X	13497614	13561615	NA	85
EGFL7	9	138673128	138686951	NA	1643
EGFL8	6	32240359	32244040	NA	103
EGFLAM	5	38294267	38501339	NA	109
EGFR	7	55054207	55242525	NA	125
EGLN1	1	229566119	229627413	NA	2336
EGLN2	19	45996887	46006186	NA	935
EGLN3	14	33463171	33490035	NA	840
EGOT	3	4765877	4768274	NA	621
EGR1	5	137829079	137832903	NA	1636
EGR2	10	64241761	64248933	NA	1075
EGR3	8	22601118	22606760	NA	757
EGR4	2	73371564	73374337	NA	1144
EHBP1	2	62754489	63127125	NA	16
EHBP1L1	11	65100084	65116692	NA	1081
EHD1	11	64376774	64403761	NA	1076
EHD2	19	52908412	52938203	NA	988
EHD3	2	31310383	31344764	NA	102
EHD4	15	39978930	40052047	NA	890
EHF	11	34599163	34641410	NA	13
EHHADH	3	186391105	186454580	NA	2007
EHMT1	9	139633264	139850399	NA	206
EHMT1-IT1	9	139777294	139779045	NA	1651
EHMT2	6	31955515	31973463	NA	828
EI24	11	124944492	124959794	NA	1538
EID1	15	46957581	46959672	NA	943
EID2	19	44721286	44722678	NA	926
EID2B	19	44714012	44715347	NA	926
EID3	12	103221639	103223112	NA	1372
EIF1	17	37098652	37101424	NA	868
EIF1AD	11	65520591	65526213	NA	1084
EIF1AX	X	20052556	20069887	NA	738
EIF1AY	Y	21146984	21164428	NA	746
EIF1B	3	40326176	40328919	NA	892
EIF2A	3	151747263	151786493	NA	217
EIF2AK1	7	6028403	6065386	NA	631
EIF2AK2	2	37185786	37237694	NA	108
EIF2AK3	2	88637373	88708209	NA	1261
EIF2AK4	15	38013616	38115089	NA	875
EIF2B1	12	122671522	122684276	NA	23
EIF2B2	14	74539364	74546047	NA	1153
EIF2B3	1	45088780	45224981	NA	116
EIF2B4	2	27440722	27446828	NA	794
EIF2B5	3	185335503	185345793	NA	1999
EIF2C1	1	36121402	36159148	NA	860
EIF2C2	8	141611326	141714792	NA	208
EIF2C3	1	36242571	36293933	NA	861
EIF2C4	1	36046414	36095009	NA	860
EIF2D	1	204831597	204852527	NA	2147
EIF2S1	14	66896786	66922986	NA	1095
EIF2S2	20	32139775	32163746	NA	830
EIF2S3	X	23982985	24006851	NA	95
EIF3A	10	120784530	120830324	NA	1506
EIF3B	7	2360999	2386903	NA	603
EIF3C	16	28298403	28654551	NA	803
EIF3CL	16	28298400	28654554	NA	803
EIF3D	22	35236842	35255223	NA	853
EIF3E	8	109283147	109330135	NA	177
EIF3F	11	7965442	7974294	NA	645
EIF3G	19	10086689	10091599	NA	661
EIF3H	8	117726235	117837243	NA	185
EIF3I	1	32460557	32469792	NA	832
EIF3IP1	7	109386519	109387506	NA	1419
EIF3J	15	42616557	42642293	NA	910
EIF3K	19	43801551	43819439	NA	919
EIF3L	22	36575324	36614735	NA	864
EIF3M	11	32561888	32580995	NA	833
EIF4A1	17	7416747	7423048	NA	641
EIF4A2	3	187984054	187990379	NA	2019
EIF4A3	17	75723607	75735577	NA	1162
EIF4B	12	51686308	51722260	NA	979
EIF4E	4	100018629	100070811	NA	1348
EIF4E1B	5	175990288	176006248	NA	1927
EIF4E2	2	233123540	233156599	NA	2363
EIF4E3	3	71811129	71886614	NA	141
EIF4EBP1	8	38007176	38037040	NA	109
EIF4EBP2	10	71833866	71858380	NA	1133
EIF4EBP3	5	139907434	139909347	NA	1652
EIF4ENIF1	22	30165344	30215874	NA	815
EIF4G1	3	185514976	185535840	NA	2000
EIF4G2	11	10775168	10787158	NA	667
EIF4G3	1	21005371	21375968	NA	93
EIF4H	7	73226624	73249367	NA	1143
EIF5	14	102870091	102881114	NA	1369
EIF5A	17	7151041	7156506	NA	639
EIF5A2	3	172088897	172109120	NA	237
EIF5AL1	10	80942362	80946198	NA	1202
EIF5B	2	99320265	99383160	NA	167
EIF6	20	33330122	33336033	NA	839
ELA1	12	50008578	50026730	NA	966
ELA2	19	803291	807224	NA	591
ELA2A	1	15655810	15671169	NA	704
ELA2B	1	15675182	15690444	NA	704
ELA3A	1	22200735	22211614	NA	754
ELA3B	1	22176100	22188420	NA	754
ELAC1	18	46748384	46768488	NA	941
ELAC2	17	12835653	12862106	NA	85
ELANE	19	803290	807246	NA	591
ELAVL1	19	7929456	7976529	NA	645
ELAVL2	9	23680102	23816063	NA	95
ELAVL3	19	11423142	11452803	NA	672
ELAVL4	1	50286272	50442044	NA	969
ELDR	7	55273622	55290822	NA	1006
ELF1	13	40404054	40491508	NA	893
ELF2	4	140198320	140280080	NA	1654
ELF3	1	200246312	200252938	NA	2112
ELF4	X	129026536	129072369	NA	1569
ELF5	11	34456917	34491923	NA	105
ELFN1	7	1715323	1754116	NA	598
ELFN2	22	36066630	36153451	NA	860
ELK1	X	47379862	47394947	NA	946
ELK2AP	14	105206958	105210189	NA	1387
ELK3	12	95112290	95187744	NA	163
ELK4	1	203843693	203868623	NA	2140
ELL	19	18414472	18493937	NA	90
ELL2	5	95246557	95323531	NA	163
ELL3	15	41852089	41856794	NA	904
ELMO1	7	36859035	37455454	NA	108
ELMO2	20	44428096	44468678	NA	115
ELMO3	16	65790528	65795428	NA	1086
ELMOD1	11	106967026	107042715	NA	1401
ELMOD2	4	141664761	141694374	NA	208
ELMOD3	2	85435353	85472386	NA	154
ELMSAN1	14	73251577	73323714	NA	142
ELN	7	73080054	73122172	NA	1142
ELOF1	19	11524857	11531051	NA	672
ELOVL1	1	43601654	43606332	NA	917
ELOVL2	6	11088978	11152610	NA	83
ELOVL3	10	103976024	103979334	NA	1378
ELOVL4	6	80681247	80714034	NA	1200
ELOVL5	6	53240154	53321936	NA	991
ELOVL6	4	111189677	111339269	NA	179
ELOVL7	5	60083372	60175858	NA	1043
ELP2	18	31963834	32008686	NA	103
ELP3	8	28003666	28104588	NA	99
ELP4	11	31487851	31762649	NA	103
ELP5	17	7096095	7103983	NA	639
ELP6	3	47512133	47530203	NA	947
ELSPBP1	19	53189719	53220222	NA	123
ELTD1	1	79128873	79244949	NA	148
EMB	5	49727787	49772991	NA	964
EMBP1	1	120962432	121015209	NA	188
EMC1	1	19414744	19450640	NA	733
EMC10	19	55671545	55678595	NA	1009
EMC2	8	109525028	109568312	NA	1420
EMC3	3	9980635	10003522	NA	661
EMC4	15	32304489	32309658	NA	831
EMC6	17	3518765	3519712	NA	611
EMC7	15	32163515	32181345	NA	830
EMC8	16	84369731	84390649	NA	1228
EMC9	14	23678013	23680637	NA	765
EMCN	4	101535520	101658273	NA	169
EMD	X	153260790	153263077	NA	1754
EME1	17	45805579	45813819	NA	934
EME2	16	1763227	1766240	NA	598
EMG1	12	6950204	6955426	NA	638
EMID1	22	27931900	27985586	NA	798
EMID2	7	100792901	100989024	NA	169
EMILIN1	2	27154938	27162769	NA	792
EMILIN2	18	2837027	2904090	NA	75
EMILIN3	20	39422019	39428912	NA	885
EML1	14	99329497	99478148	NA	167
EML2	19	50804497	50840615	NA	972
EML3	11	62126266	62136813	NA	132
EML4	2	42249981	42413192	NA	113
EML5	14	88150926	88328849	NA	157
EML6	2	54805652	55052660	NA	125
EMP1	12	13240868	13260975	NA	686
EMP2	16	10529779	10582074	NA	665
EMP3	19	53520440	53525622	NA	993
EMR1	19	6838576	6891464	NA	637
EMR2	19	14707890	14750349	NA	697
EMR3	19	14591245	14646582	NA	696
EMX1	2	72998111	73015528	NA	142
EMX2	10	119291945	119299047	NA	1495
EMX2OS	10	119233793	119294569	NA	186
EN1	2	119316216	119322229	NA	1495
EN2	7	154943584	154950287	NA	1767
ENAH	1	223741156	223907468	NA	286
ENAM	4	71713324	71731400	NA	1132
ENC1	5	73958986	73973005	NA	1149
ENDOD1	11	94462621	94505463	NA	1305
ENDOG	9	130620573	130624776	NA	1581
ENDOU	12	46389784	46405622	NA	117
ENDOV	17	76003561	76026479	NA	1164
ENG	9	129617111	129656873	NA	196
ENGASE	17	74582613	74596280	NA	1154
ENHO	9	34511039	34513037	NA	848
ENKD1	16	66254350	66258129	NA	1090
ENKUR	10	25310913	25391214	NA	778
ENO1	1	8843645	8999890	NA	652
ENO2	12	6893874	6903121	NA	637
ENO3	17	4795128	4801150	NA	621
ENO4	10	118599012	118632102	NA	186
ENOPH1	4	83570656	83601352	NA	1222
ENOSF1	18	660323	702662	NA	590
ENOX1	13	42685665	43259116	NA	14
ENOX2	X	129585037	129864972	NA	196
ENPEP	4	111616677	111703942	NA	179
ENPP1	6	132170848	132257988	NA	199
ENPP2	8	120638497	120720287	NA	188
ENPP3	6	132000134	132110243	NA	1592
ENPP4	6	46205659	46222395	NA	937
ENPP5	6	46234877	46246706	NA	937
ENPP6	4	185246852	185376108	NA	249
ENPP7	17	75319459	75330616	NA	1159
ENPP7P13	16	33479344	33494243	NA	840
ENSA	1	148861222	148868722	NA	1720
ENTHD1	22	38468994	38619740	NA	109
ENTHD2	17	76816671	76827486	NA	1171
ENTPD1	10	97461525	97627013	NA	20
ENTPD2	9	139062371	139068324	NA	205
ENTPD3	3	40403650	40445121	NA	893
ENTPD4	8	23299240	23371189	NA	95
ENTPD5	14	73502933	73555779	NA	1145
ENTPD6	20	25124338	25155360	NA	776
ENTPD7	10	101409252	101460992	NA	169
ENTPD8	9	139448636	139455722	NA	1648
ENY2	8	110415727	110427365	NA	1427
EOGT	3	69107052	69145735	NA	1112
EOMES	3	27732443	27739210	NA	796
EP300	22	39818559	39906027	NA	13
EP400	12	131000417	131130964	NA	24
EP400NL	12	131134780	131176838	NA	1585
EPAS1	2	46378044	46467346	NA	117
EPB41	1	29086189	29319145	NA	100
EPB41L1	20	34142839	34284135	NA	105
EPB41L2	6	131202180	131426155	NA	198
EPB41L3	18	5382379	5618990	NA	78
EPB41L4A	5	111526213	111782909	NA	179
EPB41L4B	9	110974074	111123065	NA	1432
EPB41L5	2	120487073	120653167	NA	1504
EPB42	15	41276717	41300615	NA	112
EPB49	8	21967101	21995982	NA	752
EPC1	10	32596649	32707732	NA	104
EPC2	2	149119029	149261606	NA	215
EPCAM	2	47449790	47467671	NA	947
EPDR1	7	37926687	37958067	NA	874
EPG5	18	41681571	41801303	NA	903
EPGN	4	75393050	75401384	NA	1160
EPHA1	7	142798326	142816107	NA	1674
EPHA10	1	37954232	38003411	NA	874
EPHA2	1	16323418	16355169	NA	709
EPHA3	3	89239363	89613974	NA	158
EPHA4	2	221990990	222147166	NA	284
EPHA5	4	65867875	66218808	NA	16
EPHA6	3	98016114	98950476	NA	20
EPHA7	6	94006458	94186021	NA	162
EPHA8	1	22762590	22802674	NA	758
EPHB1	3	135996788	136461997	NA	25
EPHB2	1	22909917	23114410	NA	11
EPHB3	3	185762280	185782890	NA	2002
EPHB4	7	100238122	100263079	NA	1349
EPHB6	7	142262897	142278969	NA	1670
EPHX1	1	224064398	224099885	NA	2294
EPHX2	8	27404435	27458356	NA	794
EPHX3	19	15198729	15204858	NA	700
EPHX4	1	92268120	92301681	NA	2
EPM2A	6	145988132	146098684	NA	212
EPM2AIP1	3	37002360	37009799	NA	867
EPN1	19	60878372	60898945	NA	1049
EPN2	17	19081282	19180621	NA	91
EPN2-IT1	17	19115298	19118294	NA	730
EPN3	17	45965046	45976110	NA	935
EPO	7	100156358	100159259	NA	1349
EPOR	19	11348880	11356018	NA	671
EPPIN	20	43602678	43609479	NA	917
EPPIN-WFDC6	20	43598332	43609479	NA	917
EPPK1	8	145011479	145024620	NA	1691
EPRS	1	218208564	218286623	NA	281
EPS15	1	51592522	51757583	NA	122
EPS15L1	19	16327054	16443823	NA	88
EPS8	12	15664341	15833777	NA	10
EPS8L1	19	60275199	60291103	NA	1044
EPS8L2	11	696119	717727	NA	590
EPS8L3	1	110094224	110108167	NA	22
EPSTI1	13	42358523	42464407	NA	908
EPT1	2	26422457	26472263	NA	786
EPX	17	53625087	53637534	NA	994
EPYC	12	89881586	89922934	NA	158
EQTN	9	27274653	27287137	NA	793
ERAF	16	31446732	31447625	NA	824
ERAL1	17	24206168	24212198	NA	769
ERAP1	5	96122269	96175604	NA	1318
ERAP2	5	96237399	96281162	NA	1319
ERAS	X	48569866	48573223	NA	955
ERBB2	17	35097862	35138441	NA	106
ERBB2IP	5	65258137	65412607	NA	135
ERBB3	12	54760075	54783558	NA	1002
ERBB4	2	211948686	213111597	NA	34
ERC1	12	970634	1475360	NA	9
ERC2	3	55517375	56477431	NA	15
ERC2-IT1	3	55666279	55668537	NA	1009
ERCC1	19	50602430	50619017	NA	971
ERCC2	19	50546488	50565685	NA	970
ERCC3	2	127731335	127768222	NA	1559
ERCC4	16	13921514	13953706	NA	691
ERCC5	13	102296191	102326352	NA	1365
ERCC6	10	50332531	50417175	NA	969
ERCC6-PGBD3	10	50393156	50417590	NA	969
ERCC6L	X	71341229	71375583	NA	1129
ERCC6L2	9	97677720	97820556	NA	1330
ERCC8	5	60205415	60276662	NA	1044
EREG	4	75449723	75473341	NA	1160
ERF	19	47443552	47451156	NA	118
ERG	21	38661052	38955574	NA	880
ERGIC1	5	172193828	172312294	NA	237
ERGIC2	12	29384845	29425410	NA	809
ERGIC3	20	33593191	33608819	NA	841
ERH	14	68916592	68934774	NA	1110
ERI1	8	8897723	8928259	NA	81
ERI2	16	20699015	20725296	NA	92
ERI3	1	44459328	44593538	NA	115
ERI3-IT1	1	44460853	44482542	NA	924
ERICH1	8	554736	671239	NA	73
ERICH2	2	171335437	171363727	NA	1892
ERICH3	1	74806382	74912010	NA	144
ERICH4	19	46640902	46642510	NA	940
ERICH5	8	99145925	99175014	NA	1341
ERICH6	3	151860361	151904448	NA	1743
ERICH6B	13	45013432	45087875	NA	928
ERLEC1	2	53867571	53899460	NA	124
ERLIN1	10	101899836	101935804	NA	1362
ERLIN2	8	37713254	37734477	NA	872
ERMAP	1	43055362	43083247	NA	913
ERMARD	6	169893642	169923605	NA	1881
ERMN	2	157883370	157892471	NA	1789
ERMP1	9	5774571	5823081	NA	629
ERN1	17	59474121	59561234	NA	129
ERN2	16	23609125	23632322	NA	765
ERO1L	14	52176382	52232399	NA	983
ERO1LB	1	234445044	234511962	NA	296
ERP27	12	14958227	14982750	NA	699
ERP29	12	110935534	110945407	NA	1431
ERP44	9	101781283	101901155	NA	170
ERRFI1	1	7994365	8008980	NA	80
ERV3-1	7	64088167	64104559	NA	134
ERVFRD-1	6	11210707	11220057	NA	670
ERVH48-1	21	43210429	43218777	NA	914
ERVK13-1	16	2648390	2663441	NA	605
ERVMER34-1	4	53304440	53312564	NA	991
ERVV-1	19	58209155	58211645	NA	1029
ERVV-2	19	58239802	58246192	NA	1029
ESAM	11	124128228	124137433	NA	1532
ESCO1	18	17363239	17434691	NA	717
ESCO2	8	27687976	27718343	NA	796
ESD	13	46243391	46269368	NA	117
ESF1	20	13642968	13713579	NA	689
ESM1	5	54309451	54317171	NA	999
ESPL1	12	51948349	52064924	NA	122
ESPN	1	6407434	6443591	NA	79
ESPNL	2	238673689	238706667	NA	2406
ESPNP	1	16890299	16919239	NA	89
ESR1	6	152053323	152466101	NA	218
ESR2	14	63763182	63875021	NA	133
ESRG	3	54641190	54648924	NA	1001
ESRP1	8	95722539	95788870	NA	1315
ESRP2	16	66819950	66827637	NA	1094
ESRRA	11	63829575	63840788	NA	133
ESRRB	14	75907442	76037933	NA	145
ESRRG	1	214743210	215377720	NA	34
ESSPL	4	152417774	152432055	NA	1747
ESX1	X	103381374	103386255	NA	1373
ESYT1	12	54808252	54824727	NA	1003
ESYT2	7	158216449	158315080	NA	1792
ESYT3	3	139636104	139679946	NA	1650
ETAA1	2	67477945	67491037	NA	1099
ETF1	5	137869680	137906888	NA	204
ETFA	15	74295683	74390865	NA	143
ETFB	19	56540220	56561484	NA	1016
ETFDH	4	159812702	159849315	NA	1804
ETHE1	19	48702710	48723236	NA	956
ETNK1	12	22669342	22734875	NA	94
ETNK2	1	202366811	202387933	NA	33
ETNPPL	4	109882650	109903684	NA	1423
ETS1	11	127833865	127962663	NA	1560
ETS2	21	39099100	39118748	NA	883
ETV1	7	13897380	13997575	NA	691
ETV2	19	40824478	40827613	NA	896
ETV3	1	155361082	155375007	NA	1770
ETV3L	1	155328458	155336224	NA	1770
ETV4	17	38960736	38979326	NA	882
ETV5	3	187246799	187309595	NA	251
ETV6	12	11694054	11939592	NA	84
ETV7	6	36429975	36463555	NA	863
EVA1A	2	75572951	75650356	NA	145
EVA1B	1	36560217	36562342	NA	863
EVA1C	21	32706615	32809581	NA	104
EVADR	6	71160625	71165841	NA	1127
EVC	4	5763824	5866932	NA	78
EVC2	4	5615046	5762176	NA	78
EVI1	3	170285355	170346761	NA	1884
EVI2A	17	26667553	26672893	NA	788
EVI2B	17	26654913	26665256	NA	788
EVI5	1	92746840	93030549	NA	161
EVI5L	19	7801160	7835862	NA	644
EVL	14	99507903	99680326	NA	20
EVPL	17	71514521	71535102	NA	1130
EVPLL	17	18221803	18233685	NA	724
EVX1	7	27248688	27253963	NA	792
EVX1-AS	7	27247572	27253373	NA	792
EVX2	2	176653080	176656936	NA	1932
EWSAT1	15	67160243	67175217	NA	1097
EWSR1	22	27993997	28026515	NA	798
EXD1	15	39262220	39310247	NA	884
EXD2	14	68727946	68780490	NA	1109
EXD3	9	139321166	139437535	NA	205
EXO1	1	240078115	240119864	NA	2416
EXO5	1	40747019	40754801	NA	895
EXOC1	4	56414572	56466001	NA	1015
EXOC2	6	430137	638141	NA	73
EXOC3	5	496333	520409	NA	588
EXOC3L	16	65775798	65781089	NA	1086
EXOC3L1	16	65775782	65781608	NA	1086
EXOC3L2	19	50407718	50429309	NA	969
EXOC3L4	14	102636233	102646647	NA	1368
EXOC4	7	132588362	133401053	NA	24
EXOC5	14	56738946	56805370	NA	127
EXOC6	10	94584449	94809241	NA	163
EXOC6B	2	72259951	72906685	NA	17
EXOC7	17	71588668	71611463	NA	1131
EXOC8	1	229535099	229540241	NA	2336
EXOG	3	38512766	38542800	NA	109
EXOSC1	10	99185655	99195758	NA	1341
EXOSC10	1	11049256	11082554	NA	669
EXOSC2	9	132558967	132570102	NA	1596
EXOSC3	9	37769710	37775089	NA	873
EXOSC4	8	145205509	145207539	NA	1692
EXOSC5	19	46584115	46595097	NA	940
EXOSC6	16	68841634	68843334	NA	1110
EXOSC7	3	44992744	45029162	NA	928
EXOSC8	13	36472677	36481751	NA	863
EXOSC9	4	122941921	122957626	NA	190
EXPH5	11	107881367	107969675	NA	1408
EXT1	8	118880782	119193239	NA	186
EXT2	11	44073674	44223556	NA	115
EXTL1	1	26220857	26235541	NA	785
EXTL2	1	101110515	101134142	NA	1356
EXTL3	8	28614908	28667126	NA	803
EYA1	8	72272221	72437021	NA	17
EYA2	20	44956669	45250899	NA	14
EYA3	1	28169441	28287735	NA	800
EYA4	6	133604187	133894951	NA	200
EYS	6	64487834	66473839	NA	136
EZH1	17	38105818	38150597	NA	109
EZH2	7	148135396	148212374	NA	1715
EZR	6	159106760	159160444	NA	224
F10	13	112825113	112851844	NA	1445
F11	4	187424111	187447829	NA	251
F11R	1	159231624	159257757	NA	224
F12	5	176761744	176769183	NA	1933
F13A1	6	6089309	6265923	NA	78
F13B	1	195274943	195303020	NA	259
F2	11	46697318	46717634	NA	941
F2R	5	76047623	76067351	NA	1165
F2RL1	5	76150588	76166896	NA	145
F2RL2	5	75947062	75955015	NA	1164
F2RL3	19	16860825	16863830	NA	713
F3	1	94767319	94780001	NA	1308
F5	1	167747815	167822393	NA	3
F7	13	112808102	112822996	NA	1445
F8	X	153717257	153904192	NA	219
F8A1	X	153767828	154341470	NA	1762
F8A2	X	153767843	154341455	NA	1761
F8A3	X	153767843	154341455	NA	1762
F9	X	138440560	138473283	NA	1641
FA2H	16	73304356	73366230	NA	1144
FAAH	1	46632525	46652107	NA	940
FAAH2	X	57329834	57532354	NA	127
FAAHP1	1	46672085	46683961	NA	941
FABP1	2	88203622	88208765	NA	1257
FABP12	8	82599813	82606168	NA	1215
FABP2	4	120457852	120462764	NA	1504
FABP3	1	31610686	31618510	NA	826
FABP4	8	82553286	82558028	NA	1214
FABP5	8	82355272	82359567	NA	1213
FABP5P3	7	151764912	151771033	NA	1742
FABP6	5	159546951	159598307	NA	1802
FABP7	6	123142344	123146917	NA	1524
FABP9	8	82533172	82536313	NA	1214
FADD	11	69726916	69731156	NA	139
FADS1	11	61323672	61341105	NA	1052
FADS2	11	61340250	61391402	NA	1053
FADS3	11	61397570	61415593	NA	1053
FADS6	17	70385035	70401504	NA	1122
FAF1	1	50679522	51198524	NA	121
FAF2	5	175807961	175869681	NA	1926
FAH	15	78232287	78265979	NA	147
FAHD1	16	1817221	1830204	NA	598
FAHD2A	2	95432174	95442606	NA	1313
FAHD2B	2	97113049	97124309	NA	1325
FAHD2CP	2	96040025	96052611	NA	1317
FAIM	3	139810231	139834903	NA	1651
FAIM2	12	48546945	48584027	NA	955
FAIM3	1	205144353	205161966	NA	2150
FALEC	1	148754856	148757132	NA	1719
FAM100A	16	4598885	4604928	NA	620
FAM100B	17	71772877	71778970	NA	1132
FAM101A	12	123339662	123366523	NA	1526
FAM101B	17	289998	295959	NA	587
FAM102A	9	129742681	129782633	NA	1574
FAM102B	1	108904493	108983472	NA	176
FAM103A1	15	81445958	81450813	NA	1206
FAM104A	17	68715086	68740128	NA	1109
FAM104B	X	55186259	55204353	NA	1006
FAM105A	5	14634890	14669287	NA	696
FAM105B	5	14717856	14747953	NA	697
FAM106A	17	18368604	18370885	NA	725
FAM106B	17	20261196	20262955	NA	739
FAM106CP	17	16632781	16634540	NA	711
FAM107A	3	58524878	58588377	NA	1031
FAM107B	10	14600561	14856902	NA	10
FAM108A1	19	1827974	1836494	NA	74
FAM108B1	9	73669887	73715929	NA	1147
FAM108C1	15	78774706	78835017	NA	1186
FAM109A	12	110282837	110291308	NA	1426
FAM109B	22	40800200	40805388	NA	896
FAM110A	20	762339	774922	NA	590
FAM110B	8	59069666	59224831	NA	1036
FAM110C	2	28813	36588	NA	585
FAM110D	1	26358097	26361706	NA	786
FAM111A	11	58666893	58679087	NA	1032
FAM111B	11	58631233	58651464	NA	1032
FAM113A	20	2763967	2769790	NA	606
FAM113B	12	45896318	45916710	NA	935
FAM114A1	4	38545748	38623760	NA	879
FAM114A2	5	153351457	153398690	NA	219
FAM115A	7	143182146	143230152	NA	1677
FAM115C	7	143028663	143052819	NA	1676
FAM116A	3	57586224	57653844	NA	1024
FAM116B	22	49092963	49100010	NA	959
FAM117A	17	45142685	45196518	NA	929
FAM117B	2	203208145	203342725	NA	266
FAM118A	22	44083744	44116500	NA	921
FAM118B	11	125586828	125638089	NA	1543
FAM119A	2	208185083	208197941	NA	2173
FAM119B	12	56452649	56462453	NA	1015
FAM120A	9	95253798	95368218	NA	163
FAM120AOS	9	95248602	95255695	NA	1311
FAM120B	6	170441715	170558084	NA	235
FAM120C	X	54111481	54226439	NA	124
FAM122A	9	70584783	70588429	NA	1123
FAM122B	X	133731261	133758928	NA	1605
FAM122C	X	133758108	133816307	NA	1605
FAM123A	13	24641230	24644425	NA	96
FAM123C	2	131229669	131238723	NA	1586
FAM124A	13	50694470	50756378	NA	121
FAM124B	2	224951658	224974955	NA	2301
FAM125A	19	17391911	17397141	NA	717
FAM125B	9	128128961	128199733	NA	195
FAM126A	7	22947402	23020295	NA	760
FAM126B	2	201546685	201644637	NA	265
FAM127A	X	133993998	133995241	NA	1607
FAM127B	X	134012628	134013887	NA	1607
FAM127C	X	133982199	133984232	NA	1607
FAM128A	2	131958016	131966438	NA	1591
FAM128B	2	130656239	130664756	NA	1581
FAM129A	1	183026781	183210341	NA	247
FAM129B	9	129307437	129381107	NA	196
FAM129C	19	17495109	17525648	NA	718
FAM12A	14	20269699	20286205	NA	739
FAM12B	14	20306462	20308672	NA	739
FAM131A	3	185536410	185546757	NA	2000
FAM131B	7	142760614	142769967	NA	1674
FAM131C	1	16256850	16272714	NA	709
FAM132A	1	1167688	1171965	NA	593
FAM132B	2	238732387	238742270	NA	2406
FAM133A	X	92815667	92853929	NA	1293
FAM133B	7	92028007	92057644	NA	1287
FAM133CP	10	60144780	60147299	NA	1043
FAM133DP	7	92028303	92057632	NA	1287
FAM134A	2	219751182	219758441	NA	2261
FAM134B	5	16526146	16670167	NA	711
FAM134C	17	37985051	38014971	NA	109
FAM135A	6	71179827	71327598	NA	17
FAM135B	8	139211447	139578247	NA	25
FAM136A	2	70376611	70382724	NA	1121
FAM138A	19	24473	28690	NA	585
FAM138B	2	114051428	114052899	NA	1455
FAM138C	9	24393	25864	NA	585
FAM138D	9	24395	114052897	NA	585
FAM138E	15	100312610	100314081	NA	1350
FAM138F	19	24473	28690	NA	585
FAM13A	4	89866127	90197369	NA	158
FAM13B	5	137301540	137396701	NA	25
FAM13C	10	60675894	60792667	NA	130
FAM148B	15	60243382	60244475	NA	1044
FAM149A	4	187302988	187330815	NA	2014
FAM149B1	10	74597882	74671945	NA	1154
FAM150A	8	53609149	53640574	NA	994
FAM150B	2	269560	278308	NA	587
FAM151A	1	54847437	54861788	NA	1003
FAM151B	5	79819555	79874138	NA	149
FAM153A	5	177082970	177140111	NA	1936
FAM153B	5	175423317	175474407	NA	1923
FAM153C	5	177366572	177408694	NA	1938
FAM154A	9	18917892	19023184	NA	91
FAM155A	13	106618879	107317461	NA	21
FAM155A-IT1	13	107237709	107285807	NA	1403
FAM155B	X	68641802	68669076	NA	1108
FAM156A	X	52943046	53041376	NA	989
FAM156B	X	52945133	53002354	NA	989
FAM157A	3	199363633	199392125	NA	2106
FAM157B	9	140226457	140253993	NA	206
FAM157C	16	88696172	88771515	NA	157
FAM158A	14	23678013	23680637	NA	765
FAM159A	1	52871653	52895325	NA	988
FAM159B	5	64021890	64049773	NA	1073
FAM160A1	4	152549847	152804234	NA	218
FAM160A2	11	6189139	6212517	NA	632
FAM160B1	10	116571492	116649576	NA	1474
FAM160B2	8	22002659	22017836	NA	752
FAM161A	2	61905486	61934782	NA	1057
FAM161B	14	73469447	73486870	NA	1145
FAM162A	3	123585712	123611651	NA	190
FAM162B	6	117180052	117193579	NA	1479
FAM163A	1	177978920	178051957	NA	242
FAM163B	9	135433357	135435189	NA	1618
FAM164A	8	79740914	79792490	NA	1193
FAM164B	6	144227265	144301031	NA	1685
FAM164C	14	74606141	74614545	NA	1154
FAM165B	21	34669687	34683314	NA	849
FAM166A	9	139257855	139262065	NA	1647
FAM166B	9	35551826	35553896	NA	856
FAM167A	8	11316382	11361686	NA	671
FAM167B	1	32485404	32487048	NA	832
FAM168A	11	72789170	72986882	NA	142
FAM168B	2	131521918	131567474	NA	1588
FAM169A	5	74109154	74198419	NA	143
FAM169B	15	96797913	96875134	NA	1323
FAM170A	5	118993152	118999416	NA	1492
FAM170B	10	50009206	50012071	NA	966
FAM171A1	10	15293649	15453064	NA	87
FAM171A2	17	39786626	39796761	NA	888
FAM171B	2	187267033	187336757	NA	251
FAM172A	5	92979186	93473160	NA	20
FAM172BP	3	102720400	102725421	NA	1368
